a b c d
840	-6.05	-3.30	-0.61
841	-5.73	-3.12	-0.81
842	-5.42	-2.83	-0.30
843	-5.37	-2.69	0.21
844	-5.74	-2.70	-0.29
845	-5.42	-2.72	-0.49
846	-5.57	-2.75	-0.29
847	-6.06	-2.83	0.08
848	-5.73	-2.97	-0.53
849	-5.89	-3.02	-0.23
850	-5.76	-2.85	0.37
851	-5.80	-2.50	0.53
852	-4.94	-2.17	0.94
853	-4.48	-1.98	1.03
854	-5.02	-2.01	1.23
855	-4.75	-1.81	0.97
856	-4.66	-1.67	1.47
857	-4.16	-1.56	1.38
858	-5.20	-1.48	1.15
859	-4.90	-1.75	1.05
860	-4.69	-1.70	1.43
861	-4.58	-1.59	1.25
862	-4.18	-1.59	1.11
863	-4.58	-1.69	1.40
864	-4.64	-1.60	0.74
865	-4.12	-1.73	0.94
866	-4.97	-1.95	0.48
867	-4.53	-1.93	0.53
868	-4.76	-2.31	0.21
869	-5.73	-2.82	-0.83
870	-5.99	-3.23	-0.84
871	-6.34	-3.69	-1.01
872	-6.97	-4.15	-1.58
873	-7.02	-4.20	-1.84
874	-7.31	-4.53	-1.92
875	-7.45	-4.41	-1.90
876	-7.09	-4.30	-1.88
877	-7.01	-4.22	-1.57
878	-7.20	-4.35	-2.20
879	-7.30	-4.40	-1.78
880	-7.32	-4.58	-1.80
881	-7.20	-4.64	-2.13
882	-7.00	-4.17	-1.75
883	-6.99	-4.30	-1.78
884	-7.03	-4.27	-1.69
885	-6.90	-4.19	-1.73
886	-6.91	-4.09	-1.85
887	-6.94	-4.15	-1.12
888	-6.79	-4.26	-1.65
889	-7.23	-4.41	-1.71
890	-7.21	-4.39	-1.87
891	-7.33	-4.63	-1.91
892	-7.52	-4.67	-1.66
893	-7.56	-4.70	-1.70
894	-8.37	-5.23	-2.52
895	-9.11	-5.54	-2.43
896	-8.48	-5.51	-2.47
897	-8.77	-5.55	-2.48
898	-8.51	-5.47	-2.45
899	-8.45	-5.36	-2.50
900	-8.51	-5.31	-2.26
901	-8.43	-4.88	-1.82
902	-7.61	-4.50	-1.67
903	-7.30	-4.45	-1.70
904	-7.32	-4.32	-1.91
905	-7.41	-4.36	-1.83
906	-7.64	-4.59	-1.89
907	-7.38	-4.69	-2.03
908	-7.61	-4.24	-1.86
909	-6.90	-4.08	-1.70
910	-6.75	-4.05	-1.65
911	-6.83	-4.03	-1.88
912	-6.99	-4.16	-1.70
913	-7.13	-4.47	-1.99
914	-8.10	-4.81	-2.22
915	-8.23	-5.22	-2.61
916	-8.39	-5.45	-2.89
917	-8.49	-5.52	-2.88
918	-8.94	-5.95	-3.68
919	-9.14	-6.03	-3.37
920	-9.37	-6.20	-3.57
921	-9.86	-6.20	-3.72
922	-9.87	-6.39	-3.52
923	-9.75	-6.39	-3.45
924	-9.48	-6.29	-3.31
925	-9.46	-6.11	-3.27
926	-9.75	-6.03	-3.35
927	-9.21	-5.91	-3.36
928	-9.03	-5.85	-3.05
929	-9.18	-5.82	-3.02
930	-8.70	-5.44	-2.79
931	-8.17	-4.90	-2.18
932	-7.45	-4.64	-2.09
933	-7.32	-4.36	-1.72
934	-6.79	-4.00	-1.31
935	-6.72	-3.85	-1.18
936	-6.66	-3.89	-1.36
937	-7.04	-4.04	-1.55
938	-6.89	-4.06	-1.52
939	-6.69	-3.93	-1.57
940	-6.68	-3.90	-1.36
941	-6.75	-3.47	-0.39
942	-5.20	-2.60	-0.10
943	-5.31	-2.38	0.20
944	-5.12	-2.31	0.62
945	-4.77	-1.89	0.75
946	-4.67	-1.71	0.64
947	-3.97	-1.36	1.23
948	-3.87	-1.14	1.47
949	-3.81	-1.07	1.50
950	-3.33	-0.62	2.01
951	-2.81	-0.13	3.00
952	-2.41	0.15	2.75
953	-2.06	0.45	2.83
954	-2.12	0.56	3.01
955	-2.23	0.26	2.85
956	-2.13	0.32	2.95
957	-2.83	0.11	2.95
958	-2.79	0.02	2.54
959	-3.75	-0.80	2.23
960	-4.60	-1.71	1.00
961	-4.55	-2.04	0.62
962	-5.28	-2.31	0.56
963	-5.09	-2.77	-0.23
964	-5.80	-3.00	-0.47
965	-6.55	-3.44	-0.78
966	-6.82	-3.88	-1.21
967	-7.72	-4.21	-0.99
968	-7.76	-4.33	-1.49
969	-7.56	-4.45	-1.47
970	-7.26	-3.94	-1.20
971	-6.76	-3.72	-0.95
972	-6.28	-3.33	-0.98
973	-6.14	-3.21	-0.71
974	-6.04	-3.15	-0.54
975	-5.73	-3.10	-0.30
976	-5.43	-2.72	-0.44
977	-5.42	-2.66	-0.34
978	-5.13	-2.60	-0.18
979	-5.29	-2.42	-0.02
980	-5.43	-2.56	-0.18
981	-4.97	-2.88	-0.54
982	-5.75	-2.95	-0.75
983	-5.89	-3.15	-0.87
984	-5.97	-3.25	-0.86
985	-5.56	-3.14	-0.73
986	-5.83	-3.23	-0.82
987	-5.81	-3.41	-1.13
988	-6.25	-3.27	-0.91
989	-5.88	-3.06	-0.84
990	-5.80	-3.17	-0.73
991	-5.76	-2.93	-0.66
992	-5.61	-2.85	-0.50
993	-5.07	-2.53	0.02
994	-5.10	-2.41	0.18
995	-4.90	-2.30	0.05
996	-4.90	-2.31	0.16
997	-5.00	-2.30	-0.05
998	-4.91	-2.28	0.05
999	-5.07	-2.55	0.01
1000	-5.41	-2.74	-0.29
1001	-5.67	-2.97	-0.63
1002	-5.86	-3.29	-0.79
1003	-6.08	-3.42	-0.74
1004	-6.41	-3.58	-1.07
1005	-6.56	-3.63	-1.27
1006	-7.09	-3.78	-1.39
1007	-6.67	-3.88	-1.57
1008	-7.01	-4.09	-1.59
1009	-7.14	-4.19	-1.60
1010	-7.83	-4.32	-1.89
1011	-7.22	-4.27	-1.61
1012	-6.75	-4.23	-1.66
1013	-7.16	-3.97	-1.47
1014	-6.72	-3.69	-1.05
1015	-6.21	-3.40	-1.01
1016	-5.94	-3.30	-1.20
1017	-5.66	-3.14	-0.93
1018	-5.87	-2.96	-0.41
1019	-5.43	-2.80	-0.04
1020	-5.51	-2.63	0.12
1021	-5.07	-2.51	0.23
1022	-4.77	-2.32	0.58
1023	-4.65	-1.88	0.22
1024	-3.91	-1.68	0.65
1025	-4.17	-1.52	0.84
1026	-3.81	-1.36	1.21
1027	-3.95	-1.69	1.06
1028	-4.48	-1.68	0.70
1029	-4.34	-1.88	0.73
1030	-4.80	-1.96	0.72
1031	-4.79	-2.04	0.74
1032	-4.94	-2.28	0.18
1033	-5.25	-2.44	0.40
1034	-5.62	-2.74	-0.18
1035	-5.65	-2.61	-0.08
1036	-5.70	-2.72	0.15
1037	-6.14	-3.10	-0.03
1038	-6.50	-3.63	-0.87
1039	-6.76	-3.73	-1.06
1040	-6.72	-3.96	-0.88
1041	-7.26	-4.08	-0.85
1042	-7.21	-4.17	-1.22
1043	-8.01	-4.50	-1.53
1044	-7.69	-4.60	-1.59
1045	-7.67	-4.61	-1.19
1046	-8.63	-4.68	-1.27
1047	-8.85	-5.03	-1.21
1048	-9.23	-5.26	-1.11
1049	-9.71	-5.35	-1.93
1050	-9.67	-5.24	-1.46
1051	-9.64	-5.33	-1.49
1052	-9.66	-4.75	-0.88
1053	-9.49	-4.69	-0.98
1054	-8.40	-4.37	-0.67
1055	-8.82	-4.25	-0.66
1056	-7.75	-4.12	-0.92
1057	-7.83	-4.11	-1.16
1058	-7.42	-3.96	-1.07
1059	-6.50	-3.60	-0.98
1060	-6.36	-3.30	-0.77
1061	-5.77	-2.85	-0.70
1062	-5.82	-2.75	-0.32
1063	-5.36	-2.69	0.08
1064	-4.93	-2.28	0.46
1065	-5.28	-2.24	0.56
1066	-5.30	-1.92	1.04
1067	-5.11	-1.77	1.58
1068	-5.26	-1.35	1.96
1069	-4.90	-1.49	1.90
1070	-5.24	-1.08	2.77
1071	-5.23	-1.06	2.86
1072	-5.83	-0.96	2.90
1073	-5.34	-0.92	2.68
1074	-4.96	-0.84	2.69
1075	-4.38	-0.92	2.50
1076	-3.90	-0.43	2.71
1077	-3.66	-0.48	2.15
1078	-3.78	-0.70	1.99
1079	-3.50	-0.75	1.70
1080	-3.34	-0.94	1.63
1081	-3.64	-0.93	1.59
1082	-3.28	-0.94	1.21
1083	-3.49	-1.08	1.10
1084	-3.68	-1.19	1.07
1085	-3.66	-1.09	1.16
1086	-3.44	-0.95	1.62
1087	-3.69	-1.10	1.12
1088	-3.65	-1.17	1.14
1089	-4.03	-1.48	1.33
1090	-4.33	-1.77	0.54
1091	-4.69	-2.03	0.47
1092	-4.69	-2.42	0.36
1093	-5.22	-2.49	0.06
1094	-5.43	-2.85	0.13
1095	-6.09	-3.04	-0.14
1096	-5.97	-3.38	-0.65
1097	-6.02	-3.39	-0.67
1098	-6.24	-3.34	-0.28
1099	-6.43	-3.53	-0.39
1100	-6.35	-3.33	-0.55
1101	-6.60	-3.36	-0.46
1102	-6.71	-3.62	-0.69
1103	-6.76	-3.63	-0.50
1104	-7.16	-3.81	-0.40
1105	-6.95	-3.93	-0.60
1106	-7.26	-3.60	-0.81
1107	-7.09	-3.59	-0.26
1108	-6.34	-3.24	-0.22
1109	-6.06	-3.03	-0.42
1110	-5.76	-2.95	-0.54
1111	-5.73	-3.00	-0.22
1112	-5.76	-2.98	-0.36
1113	-5.98	-3.02	-0.71
1114	-6.95	-3.77	-0.84
1115	-7.56	-4.40	-1.85
1116	-7.96	-4.48	-1.92
1117	-8.04	-4.69	-1.73
1118	-8.35	-5.12	-2.72
1119	-8.37	-5.33	-2.25
1120	-8.46	-5.36	-2.64
1121	-8.77	-5.57	-2.83
1122	-8.89	-5.57	-2.70
1123	-9.03	-5.58	-2.84
1124	-8.95	-5.74	-3.12
1125	-8.98	-5.54	-2.56
1126	-7.95	-5.03	-1.91
1127	-8.25	-5.00	-1.75
1128	-8.53	-5.32	-1.93
1129	-9.06	-5.64	-2.33
1130	-9.33	-5.89	-2.23
1131	-9.40	-5.92	-2.69
1132	-9.85	-6.08	-1.67
1133	-9.71	-5.94	-2.35
1134	-10.18	-5.92	-1.92
1135	-10.07	-5.76	-2.23
1136	-9.94	-5.76	-0.83
1137	-9.73	-5.39	-0.22
1138	-10.03	-5.60	-0.97
1139	-10.55	-5.50	-0.36
1140	-10.54	-5.64	0.13
1141	-10.81	-5.59	-1.04
1142	-10.41	-5.50	-1.07
1143	-11.23	-5.38	-0.69
1144	-10.02	-5.21	-0.44
1145	-9.81	-5.01	-0.98
1146	-9.49	-4.93	-0.77
1147	-9.29	-4.82	-1.43
1148	-8.35	-4.66	-1.08
1149	-8.08	-4.53	-1.30
1150	-7.93	-4.61	-1.48
1151	-8.18	-4.48	-1.11
1152	-7.71	-4.59	-1.30
1153	-7.90	-4.65	-1.49
1154	-8.20	-4.73	-1.69
1155	-8.11	-4.74	-1.74
1156	-8.19	-4.77	-1.69
1157	-7.96	-4.61	-1.31
1158	-7.67	-4.29	-1.36
1159	-6.39	-3.32	-0.15
1160	-5.33	-2.53	0.47
1161	-5.00	-2.06	0.64
1162	-4.89	-1.91	0.96
1163	-4.25	-1.84	1.04
1164	-4.94	-1.95	1.16
1165	-4.45	-1.79	1.42
1166	-4.64	-1.86	1.26
1167	-4.83	-1.77	1.27
1168	-5.02	-1.79	1.39
1169	-4.67	-1.81	1.44
1170	-4.99	-1.93	1.47
1171	-4.65	-1.67	1.65
1172	-5.22	-1.62	1.74
1173	-4.57	-1.79	1.54
1174	-4.67	-1.70	1.45
1175	-4.42	-1.55	1.56
1176	-4.46	-1.78	1.57
1177	-4.60	-1.71	1.20
1178	-4.59	-1.71	1.31
1179	-4.13	-1.53	1.66
1180	-3.91	-1.42	1.19
1181	-3.97	-1.38	1.72
1182	-3.82	-1.44	1.56
1183	-4.43	-1.40	1.64
1184	-4.38	-1.34	1.63
1185	-4.21	-1.17	1.22
1186	-4.43	-1.22	1.56
1187	-4.12	-1.12	1.48
1188	-3.91	-0.97	1.97
1189	-4.29	-0.98	1.83
1190	-4.58	-1.02	2.13
1191	-4.77	-1.18	1.87
1192	-4.85	-1.48	1.71
1193	-5.58	-1.77	1.57
1194	-5.68	-1.85	2.03
1195	-5.68	-2.11	1.71
1196	-6.72	-2.60	2.14
1197	-6.38	-2.43	1.50
1198	-7.13	-2.75	1.39
1199	-6.88	-2.83	2.00
1200	-7.19	-2.69	1.70
1201	-6.93	-2.69	1.01
1202	-6.74	-3.06	0.91
1203	-7.20	-3.34	0.50
1204	-7.13	-3.80	-0.67
1205	-7.47	-3.95	-0.66
1206	-7.28	-3.85	-0.38
1207	-6.67	-3.68	-0.41
1208	-6.23	-3.43	-0.64
1209	-6.16	-3.37	-0.67
1210	-6.39	-3.39	-0.41
1211	-6.07	-3.36	-0.73
1212	-6.26	-3.32	-0.62
1213	-6.32	-3.51	-0.50
1214	-6.96	-3.59	-0.38
1215	-7.16	-3.62	-0.24
1216	-7.79	-3.99	-0.30
1217	-7.47	-4.04	0.03
1218	-7.24	-4.10	-0.82
1219	-7.73	-4.27	-0.66
1220	-7.87	-3.97	-0.50
1221	-6.78	-3.75	-0.10
1222	-6.64	-3.49	-0.73
1223	-6.79	-3.54	-0.11
1224	-6.31	-3.24	0.08
1225	-7.09	-3.35	0.45
1226	-6.60	-2.59	1.22
1227	-5.42	-1.72	2.16
1228	-5.08	-1.44	2.66
1229	-5.48	-1.25	2.54
1230	-5.31	-1.17	3.02
1231	-4.58	-0.94	2.95
1232	-4.77	-0.80	3.19
1233	-4.19	-0.94	2.56
1234	-4.13	-0.49	3.07
1235	-3.23	-0.35	3.03
1236	-3.25	-0.46	2.38
1237	-3.17	-0.40	2.49
1238	-2.95	-0.44	2.49
1239	-3.33	-0.49	2.36
1240	-3.08	-0.62	1.80
1241	-3.93	-0.70	1.82
1242	-3.58	-0.89	1.88
1243	-4.22	-0.95	2.00
1244	-4.18	-1.22	1.90
1245	-4.14	-1.28	1.40
1246	-5.99	-2.68	-0.26
1247	-6.19	-2.95	-0.16
1248	-6.25	-3.15	-0.39
1249	-6.98	-3.68	-0.85
1250	-7.17	-3.81	-1.13
1251	-7.27	-3.87	-0.87
1252	-7.76	-4.27	-1.52
1253	-7.85	-4.58	-1.49
1254	-8.29	-4.96	-1.69
1255	-9.05	-5.41	-2.50
1256	-9.37	-5.79	-2.79
1257	-9.22	-6.04	-2.87
1258	-9.75	-6.24	-2.94
1259	-9.54	-5.96	-3.14
1260	-9.18	-6.13	-3.18
1261	-9.59	-6.20	-3.03
1262	-9.98	-6.28	-2.80
1263	-9.59	-6.13	-3.10
1264	-9.70	-6.01	-2.86
1265	-9.08	-5.13	-2.13
1266	-8.46	-4.82	-1.86
1267	-7.31	-4.25	-1.88
1268	-7.34	-4.09	-1.28
1269	-6.95	-3.86	-1.42
1270	-6.39	-3.79	-1.18
1271	-6.81	-3.83	-1.64
1272	-6.98	-3.72	-1.21
1273	-6.86	-3.78	-0.75
1274	-6.57	-3.27	-0.46
1275	-5.77	-2.97	-0.18
1276	-5.34	-2.38	0.38
1277	-5.10	-2.34	-0.16
1278	-4.78	-2.28	0.29
1279	-4.88	-2.28	0.13
1280	-5.19	-2.62	0.05
1281	-5.32	-2.57	-0.10
1282	-5.14	-2.60	-0.27
1283	-5.19	-2.58	-0.04
1284	-5.40	-2.65	0.14
1285	-5.24	-2.46	-0.12
1286	-5.17	-2.58	-0.17
1287	-5.37	-2.51	0.08
1288	-5.49	-2.59	0.09
1289	-5.33	-2.61	0.33
1290	-5.40	-2.82	-0.17
1291	-5.22	-2.84	-0.12
1292	-5.98	-3.06	-0.57
1293	-6.32	-3.36	-0.52
1294	-6.41	-3.67	-1.09
1295	-6.85	-3.97	-1.23
1296	-6.70	-4.11	-1.88
1297	-7.08	-4.21	-1.45
1298	-7.68	-4.45	-1.85
1299	-7.50	-4.39	-1.30
1300	-7.27	-4.10	-1.35
1301	-6.50	-3.66	-1.13
1302	-6.31	-3.43	-0.79
1303	-6.42	-3.46	-0.79
1304	-6.47	-3.56	-0.96
1305	-6.33	-3.46	-0.89
1306	-6.47	-3.35	-0.52
1307	-5.90	-3.11	-0.09
1308	-5.78	-2.94	-0.28
1309	-5.49	-2.82	-0.28
1310	-5.52	-2.72	0.10
1311	-5.50	-2.42	0.21
1312	-4.86	-2.37	0.29
1313	-4.85	-1.94	1.01
1314	-4.44	-1.91	0.98
1315	-4.35	-1.49	1.30
1316	-4.00	-1.22	1.68
1317	-3.51	-0.79	1.64
1318	-3.13	-0.44	2.39
1319	-3.28	-0.44	2.63
1320	-3.00	-0.37	2.16
1321	-2.80	-0.27	2.50
1322	-3.03	-0.12	2.36
1323	-2.78	-0.23	2.26
1324	-3.17	-0.41	2.07
1325	-2.97	-0.39	2.15
1326	-3.24	-0.53	2.06
1327	-3.34	-0.75	1.49
1328	-3.42	-0.97	1.66
1329	-3.66	-1.07	1.39
1330	-4.24	-1.53	1.04
1331	-4.33	-1.63	1.14
1332	-4.51	-1.73	0.64
1333	-4.42	-1.93	0.67
1334	-4.78	-1.97	0.44
1335	-4.92	-2.29	0.22
1336	-4.78	-2.43	0.09
1337	-5.15	-2.46	-0.02
1338	-5.28	-2.66	0.05
1339	-5.78	-2.87	-0.37
1340	-5.46	-3.00	-0.30
1341	-5.55	-2.91	0.07
1342	-5.81	-3.01	0.03
1343	-5.74	-3.00	-0.06
1344	-6.02	-2.77	-0.06
1345	-5.55	-2.78	0.10
1346	-5.39	-2.50	-0.09
1347	-5.04	-2.27	0.73
1348	-5.18	-2.13	0.84
1349	-4.99	-1.65	1.11
1350	-5.52	-1.87	1.51
1351	-4.97	-1.80	1.63
1352	-4.72	-1.53	1.34
1353	-4.70	-1.42	1.80
1354	-4.02	-0.73	2.46
1355	-3.88	-0.31	2.60
1356	-3.30	-0.01	2.98
1357	-2.88	0.04	3.37
1358	-2.80	0.25	3.22
1359	-2.51	0.43	3.45
1360	-2.33	0.54	3.55
1361	-2.18	0.70	3.64
1362	-2.57	0.68	3.72
1363	-2.19	0.60	3.96
1364	-2.68	0.34	3.48
1365	-2.78	0.19	3.44
1366	-3.25	-0.19	2.73
1367	-3.44	-0.59	2.13
1368	-3.40	-0.84	1.42
1369	-3.98	-1.07	1.74
1370	-4.50	-1.62	1.53
1371	-4.97	-1.82	1.13
1372	-5.15	-2.14	0.88
1373	-5.05	-2.46	0.15
1374	-5.53	-2.80	-0.35
1375	-5.77	-3.11	-0.68
1376	-6.30	-3.22	-0.63
1377	-7.08	-3.70	-0.78
1378	-7.55	-4.26	-1.04
1379	-7.61	-4.46	-1.82
1380	-7.38	-4.24	-1.19
1381	-7.35	-4.07	-1.04
1382	-7.43	-3.96	-0.75
1383	-7.24	-3.78	0.03
1384	-7.19	-3.68	-0.73
1385	-7.07	-3.76	-0.87
1386	-6.92	-3.64	-0.44
1387	-6.80	-3.55	-0.52
1388	-6.67	-3.43	-0.51
1389	-6.45	-3.13	-0.53
1390	-6.36	-3.04	0.70
1391	-5.58	-2.67	0.36
1392	-5.73	-2.67	0.67
1393	-5.95	-2.55	1.00
1394	-5.01	-2.12	0.51
1395	-5.17	-1.86	0.90
1396	-4.56	-1.77	0.95
1397	-4.39	-1.35	1.33
1398	-4.10	-1.17	1.76
1399	-3.84	-1.21	1.68
1400	-4.14	-1.28	1.24
1401	-4.30	-1.33	1.56
1402	-4.41	-1.15	1.71
1403	-3.81	-1.32	1.33
1404	-4.46	-1.56	1.32
1405	-4.09	-1.50	1.42
1406	-4.60	-1.78	1.53
1407	-4.68	-1.67	1.15
1408	-4.57	-1.71	1.30
1409	-5.31	-1.85	1.00
1410	-4.60	-2.21	0.48
1411	-4.87	-1.86	0.89
1412	-5.16	-2.00	0.64
1413	-5.09	-2.10	1.18
1414	-5.65	-2.15	0.82
1415	-5.69	-2.28	0.72
1416	-5.70	-2.73	0.37
1417	-5.78	-2.77	-0.04
1418	-6.48	-2.94	-0.26
1419	-5.76	-2.94	-0.14
1420	-6.10	-2.75	0.33
1421	-5.88	-2.48	1.09
1422	-5.64	-2.40	0.60
1423	-5.24	-2.12	0.91
1424	-4.97	-2.06	0.94
1425	-5.63	-2.40	0.78
1426	-5.75	-2.44	0.34
1427	-5.66	-2.45	0.28
1428	-5.85	-2.36	0.79
1429	-5.32	-2.17	1.28
1430	-5.30	-1.94	1.63
1431	-5.42	-1.86	1.25
1432	-5.12	-1.74	1.52
1433	-4.74	-1.40	2.09
1434	-3.95	-0.91	2.25
1435	-3.51	-0.71	2.06
1436	-3.48	-0.45	2.41
1437	-3.43	-0.41	2.09
1438	-3.22	-0.35	2.42
1439	-3.38	-0.42	2.45
1440	-3.16	-0.54	2.06
1441	-3.54	-0.50	2.47
1442	-3.39	-0.63	2.08
1443	-3.94	-0.73	2.45
1444	-3.49	-0.74	2.40
1445	-3.40	-0.76	2.52
1446	-3.51	-0.50	2.80
1447	-3.59	-0.44	2.60
1448	-3.13	-0.31	2.80
1449	-2.94	-0.14	2.71
1450	-2.89	-0.40	2.37
1451	-3.02	-0.27	2.51
1452	-3.35	-0.63	2.18
1453	-3.66	-0.93	1.66
1454	-3.95	-0.95	1.76
1455	-4.18	-1.34	1.73
1456	-5.35	-1.88	1.72
1457	-5.77	-2.02	1.46
1458	-5.67	-1.94	1.60
1459	-5.45	-2.26	1.89
1460	-5.99	-2.06	1.46
1461	-6.43	-2.24	1.79
1462	-6.43	-2.25	1.35
1463	-6.26	-2.18	2.45
1464	-6.70	-2.04	2.75
1465	-6.75	-2.16	1.88
1466	-5.93	-2.01	1.69
1467	-6.00	-1.78	2.13
1468	-6.25	-2.13	1.74
1469	-5.56	-2.12	1.30
1470	-5.09	-2.08	0.83
1471	-5.09	-1.90	1.08
1472	-4.85	-1.82	1.32
1473	-4.89	-1.71	1.59
1474	-4.06	-1.27	1.40
1475	-3.90	-1.09	2.18
1476	-3.46	-1.02	1.64
1477	-3.48	-0.82	1.99
1478	-3.37	-0.50	2.24
1479	-3.44	-0.34	2.60
1480	-3.55	-0.42	3.03
1481	-3.35	0.16	2.78
1482	-2.92	0.13	3.23
1483	-2.54	0.30	3.33
1484	-2.53	0.38	3.66
1485	-2.21	0.48	3.60
1486	-2.50	0.93	3.90
1487	-1.91	0.56	3.81
1488	-2.16	0.61	3.43
1489	-2.18	0.68	3.19
1490	-2.33	0.45	3.31
1491	-2.30	0.27	3.12
1492	-2.41	0.30	2.61
1493	-2.29	0.06	2.73
1494	-2.60	-0.01	2.69
1495	-3.07	-0.49	2.25
1496	-2.93	-0.59	2.23
1497	-3.38	-0.89	1.77
1498	-3.63	-0.84	2.03
1499	-3.76	-1.09	1.75
1500	-4.00	-1.20	1.72
1501	-4.07	-1.32	1.41
1502	-4.49	-1.49	1.37
1503	-4.40	-1.69	1.58
1504	-4.82	-1.87	0.80
1505	-4.79	-1.75	0.95
1506	-4.22	-1.71	1.02
1507	-4.12	-1.54	0.86
1508	-4.21	-1.15	1.62
1509	-3.10	-0.63	2.21
1510	-2.98	-0.43	2.06
1511	-3.06	-0.58	1.91
1512	-3.57	-0.68	2.06
1513	-3.47	-0.58	1.98
1514	-3.01	-0.56	1.97
1515	-3.47	-0.75	1.84
1516	-3.55	-0.70	1.87
1517	-2.75	-0.50	1.98
1518	-2.90	-0.29	2.83
1519	-3.18	-0.39	2.37
1520	-3.05	-0.32	2.06
1521	-3.04	-0.21	2.22
1522	-3.01	-0.55	2.00
1523	-3.01	-0.51	2.26
1524	-3.29	-0.73	2.00
1525	-3.28	-0.86	1.52
1526	-3.63	-1.16	1.51
1527	-4.10	-1.36	1.39
1528	-4.23	-1.72	0.77
1529	-4.88	-2.23	0.56
1530	-5.08	-2.37	0.25
1531	-5.83	-2.75	0.08
1532	-6.21	-3.07	-0.34
1533	-5.93	-3.10	-0.67
1534	-6.38	-3.28	-0.83
1535	-6.35	-3.59	-0.97
1536	-6.56	-3.57	-0.30
1537	-6.26	-3.32	-0.70
1538	-6.35	-3.38	-0.96
1539	-6.01	-3.26	-0.47
1540	-5.62	-2.87	-0.11
1541	-5.03	-2.49	0.17
1542	-5.64	-2.24	0.34
1543	-4.54	-1.95	0.91
1544	-4.46	-1.43	1.39
1545	-4.90	-1.80	1.51
1546	-5.96	-2.63	0.59
1547	-6.31	-3.10	-0.50
1548	-6.34	-3.26	-0.67
1549	-6.56	-3.17	-0.14
1550	-6.20	-2.75	0.45
1551	-5.30	-2.47	0.20
1552	-5.45	-2.11	0.63
1553	-4.84	-1.74	0.89
1554	-4.17	-1.78	1.34
1555	-4.14	-1.69	0.99
1556	-3.96	-1.39	1.25
1557	-4.05	-1.27	1.55
1558	-3.77	-1.19	1.12
1559	-4.17	-0.69	1.91
1560	-2.90	-0.52	1.72
1561	-2.39	0.03	2.75
1562	-3.01	-0.02	2.56
1563	-3.02	0.19	2.84
1564	-2.88	-0.18	2.41
1565	-2.89	-0.16	2.17
1566	-3.30	-0.51	1.82
1567	-3.18	-0.31	1.91
1568	-3.29	-0.62	2.57
1569	-3.35	-0.50	2.28
1570	-3.56	-1.21	1.10
1571	-4.48	-1.58	1.06
1572	-4.65	-1.63	0.51
1573	-4.34	-1.85	0.86
1574	-5.01	-1.97	0.45
1575	-4.89	-2.02	0.80
1576	-5.28	-2.36	0.24
1577	-5.36	-2.70	0.15
1578	-5.22	-2.67	-0.30
1579	-5.77	-2.70	0.25
1580	-5.81	-2.77	-0.13
1581	-5.53	-2.40	0.33
1582	-5.17	-2.24	0.87
1583	-5.01	-2.21	0.17
1584	-5.15	-1.98	0.94
1585	-5.01	-2.25	0.45
1586	-5.31	-2.24	0.77
1587	-5.63	-2.30	0.79
1588	-5.51	-2.39	0.87
1589	-5.60	-2.56	0.20
1590	-5.09	-2.27	0.46
1591	-4.91	-2.11	1.32
1592	-5.27	-2.05	0.33
1593	-5.01	-1.92	0.75
1594	-4.89	-1.86	1.20
1595	-5.28	-2.10	0.49
1596	-4.93	-1.88	0.99
1597	-5.12	-1.98	0.97
1598	-4.28	-1.69	1.33
1599	-4.55	-1.48	0.89
1600	-4.65	-1.76	1.22
1601	-3.76	-1.15	2.36
1602	-3.25	-0.77	2.18
1603	-3.93	-0.70	1.96
1604	-2.91	-0.65	2.03
1605	-2.96	-0.23	2.67
1606	-3.07	-0.17	3.01
1607	-2.83	-0.02	2.71
1608	-2.53	0.09	2.76
1609	-2.41	-0.06	2.75
1610	-2.57	-0.24	2.65
1611	-2.81	0.03	2.59
1612	-3.11	0.06	2.43
1613	-3.16	-0.03	2.71
1614	-3.46	-0.66	2.42
1615	-3.33	-0.71	2.96
1616	-4.18	-0.64	1.94
1617	-3.85	-0.81	2.26
1618	-4.16	-0.77	1.93
1619	-4.80	-1.05	1.87
1620	-3.89	-1.10	1.57
1621	-4.27	-1.15	1.86
1622	-4.08	-1.05	1.40
1623	-4.35	-1.18	1.55
1624	-4.31	-1.28	0.83
1625	-4.62	-1.51	1.29
1626	-4.45	-1.49	1.35
1627	-3.84	-1.51	1.05
1628	-4.21	-1.34	1.46
1629	-4.09	-1.14	2.00
1630	-2.95	-0.47	1.92
1631	-2.68	-0.27	2.89
1632	-2.78	-0.12	2.61
1633	-2.53	0.14	2.53
1634	-2.68	0.34	3.19
1635	-2.52	0.11	2.54
1636	-2.86	0.09	3.03
1637	-3.19	-0.33	2.11
1638	-3.07	-0.26	2.76
1639	-3.17	-0.52	2.39
1640	-3.35	-0.58	2.36
1641	-3.87	-0.59	1.93
1642	-3.98	-1.24	0.63
1643	-4.63	-1.72	0.40
1644	-4.75	-2.06	0.64
1645	-4.72	-2.32	0.90
1646	-5.21	-2.16	0.08
1647	-5.48	-2.55	-0.11
1648	-5.65	-2.84	-0.43
1649	-5.82	-2.65	0.22
1650	-5.16	-2.68	-0.23
1651	-5.56	-2.74	-0.26
1652	-5.17	-2.70	0.29
1653	-5.87	-2.79	-0.01
